Page,Date,Focal_tree,Site,Focal_sp,Plot,Tree,Transect_d,Transect_m,Family,Genus,Species,Individuals,Height_cm,Width_cm
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,3,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,4,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,4,Poaceae,Poa,sp. (tiny),1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,5,,,,,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,6,Poaceae,Poa,sp. (tiny),1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,6,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,7,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,8,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,9,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,E,10,Laxmaniaceae,Lomandra,longifolia,1,47,5
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,1,Poaceae,Poa,sp. (tiny),1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,2,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,3,Poaceae,Poa,sp. (tiny),1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,4,Dilleniaceae,Hibbertia,riparia,1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,5,Poaceae,Poa,sp. (tiny),1,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,6,Asphodelaceae,Thelionema,caespitosum,1,15,2
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,7,,,,,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,8,,,,,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,9,,,,,,
6,15/02/2022,EPFOVAB1,EPF,OVA,B,1,S,10,,,,,,
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,1,Asphodelaceae,Thelionema,caespitosum,1,5,10
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,2,,,,,,
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,3,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,4,Asphodelaceae,Thelionema,caespitosum,1,10,10
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,5,Asphodelaceae,Thelionema,caespitosum,1,22,30
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,6,Dilleniaceae,Hibbertia,riparia,1,,
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,7,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,8,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,9,Laxmaniaceae,Lomandra,longifolia,2,46,7
7,15/02/2022,EPFOVAB1,EPF,OVA,B,1,W,10,,,,,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,1,Asphodelaceae,Thelionema,caespitosum,1,28,3
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,2,Asphodelaceae,Thelionema,caespitosum,1,7,2
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,2,Laxmaniaceae,Lomandra,longifolia,1,27,2
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,3,Laxmaniaceae,Lomandra,longifolia,4,79,8
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,4,Laxmaniaceae,Lomandra,longifolia,4,43,5
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,5,,,,,,
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,6,Dilleniaceae,Hibbertia,riparia,1,,
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,6,Laxmaniaceae,Lomandra,longifolia,2,32,4
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,7,Laxmaniaceae,Lomandra,longifolia,2,32,5
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,8,Laxmaniaceae,Lomandra,longifolia,5,52,5
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,9,Poaceae,Poa,sp. (tiny),1,,
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,N,10,Laxmaniaceae,Lomandra,longifolia,4,67,10
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,1,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,2,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,3,Laxmaniaceae,Lomandra,longifolia,3,27,2
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,4,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,5,Asphodelaceae,Thelionema,caespitosum,1,20,18
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,5,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,6,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,6,Dilleniaceae,Hibbertia,riparia,1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,7,Laxmaniaceae,Lomandra,longifolia,2,87,10
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,8,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,9,Poaceae,Poa,sp. (tiny),1,,
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,10,Asphodelaceae,Thelionema,caespitosum,1,27,20
7,15/02/2022,EPFOVAB4,EPF,OVA,B,4,E,10,Dilleniaceae,Hibbertia,riparia,1,,
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,1,Asphodelaceae,Thelionema,caespitosum,1,42,41
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,2,Asphodelaceae,Thelionema,caespitosum,1,28,14
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,3,Poaceae,Poa,sp. (tiny),1,,
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,4,Asphodelaceae,Thelionema,caespitosum,1,20,18
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,5,Poaceae,Poa,sp. (tiny),1,,
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,5,Laxmaniaceae,Lomandra,longifolia,1,29,2
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,6,Asphodelaceae,Thelionema,caespitosum,1,29,14
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,6,Laxmaniaceae,Lomandra,longifolia,3,28,3
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,7,Laxmaniaceae,Lomandra,longifolia,4,23,3
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,8,Laxmaniaceae,Lomandra,longifolia,2,40,6
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,9,Asphodelaceae,Thelionema,caespitosum,1,22,12
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,9,Laxmaniaceae,Lomandra,longifolia,5,15,2
8,15/02/2022,EPFOVAB4,EPF,OVA,B,4,S,10,Laxmaniaceae,Lomandra,longifolia,2,27,3
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,1,Laxmaniaceae,Lomandra,longifolia,1,27,2
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,2,Laxmaniaceae,Lomandra,longifolia,1,34,4
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,2,Poaceae,Poa,sp. (tiny),1,,
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,3,Asphodelaceae,Thelionema,caespitosum,1,22,30
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,4,Poaceae,Poa,sp. (tiny),1,,
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,5,Laxmaniaceae,Lomandra,longifolia,1,27,1
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,6,Laxmaniaceae,Lomandra,longifolia,2,93,10
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,6,Asphodelaceae,Thelionema,caespitosum,1,37,40
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,7,Laxmaniaceae,Lomandra,longifolia,4,30,2
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,8,Laxmaniaceae,Lomandra,longifolia,3,80,8
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,9,Asphodelaceae,Thelionema,caespitosum,1,140,45
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,10,Poaceae,Poa,sp. (tiny),1,,
9,15/02/2022,EPFOVAB4,EPF,OVA,B,4,W,10,Laxmaniaceae,Lomandra,longifolia,4,22,2
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,1,Laxmaniaceae,Lomandra,longifolia,5,71,8
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,2,Laxmaniaceae,Lomandra,longifolia,3,41,0.5
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,3,Laxmaniaceae,Lomandra,longifolia,1,46,3
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,3,Asphodelaceae,Thelionema,caespitosum,1,10,15
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,4,,,,,,
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,5,Laxmaniaceae,Lomandra,longifolia,3,60,8
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,6,Laxmaniaceae,Lomandra,longifolia,1,42,0.5
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,7,Poaceae,Poa,sp. (tiny),1,,
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,8,Poaceae,Poa,sp. (tiny),1,,
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,9,Asphodelaceae,Thelionema,caespitosum,1,40,14
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,N,10,Laxmaniaceae,Lomandra,longifolia,2,56,2
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,1,Laxmaniaceae,Lomandra,longifolia,2,65,8
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,2,Laxmaniaceae,Lomandra,longifolia,1,40,1
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,3,Laxmaniaceae,Lomandra,longifolia,2,70,7
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,4,Laxmaniaceae,Lomandra,longifolia,4,60,8
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,5,Laxmaniaceae,Lomandra,longifolia,3,56,3
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,6,Poaceae,Poa,sp. (tiny),1,,
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,7,Laxmaniaceae,Lomandra,longifolia,1,30,4
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,7,Dilleniaceae,Hibbertia,riparia,1,,
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,8,Poaceae,Poa,sp. (tiny),1,,
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,9,Laxmaniaceae,Lomandra,longifolia,2,65,5
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,10,Poaceae,Poa,sp. (tiny),1,,
9,15/02/2022,EPFOVAB5,EPF,OVA,B,5,E,10,Asphodelaceae,Thelionema,caespitosum,1,51,32
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,1,Asphodelaceae,Thelionema,caespitosum,1,32,26
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,2,Fabaceae - Faboideae,Bossiaea,prostrata,1,,
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,3,Asphodelaceae,Thelionema,caespitosum,1,37,60
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,4,,,,,,
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,5,,,,,,
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,6,,,,,,
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,7,Poaceae,Poa,sp. (tiny),1,,
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,8,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,9,Asphodelaceae,Thelionema,caespitosum,1,11,10
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,9,Laxmaniaceae,Lomandra,longifolia,1,42,1
11,15/02/2022,EPFOVAB5,EPF,OVA,B,5,S,10,Asphodelaceae,Thelionema,caespitosum,1,16,13
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,1,Laxmaniaceae,Lomandra,longifolia,1,66,12
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,2,Laxmaniaceae,Lomandra,longifolia,2,60,8
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,3,Asphodelaceae,Thelionema,caespitosum,1,44,17
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,4,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,5,Asphodelaceae,Thelionema,caespitosum,1,47,60
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,6,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,7,Laxmaniaceae,Lomandra,longifolia,3,39,1
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,8,Laxmaniaceae,Lomandra,longifolia,2,40,1
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,9,Asphodelaceae,Thelionema,caespitosum,1,31,23
10,15/02/2022,EPFOVAB5,EPF,OVA,B,5,W,10,Poaceae,Poa,sp. (tiny),1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,1,Laxmaniaceae,Lomandra,longifolia,1,60,6
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,2,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,3,Poaceae,Poa,sp. (tiny),1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,3,Asphodelaceae,Thelionema,caespitosum,1,21,16
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,4,Poaceae,Poa,sp. (tiny),1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,4,Laxmaniaceae,Lomandra,longifolia,2,73,7
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,5,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,6,Asphodelaceae,Thelionema,caespitosum,1,40,45
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,7,Laxmaniaceae,Lomandra,longifolia,3,56,7
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,8,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,9,Asphodelaceae,Thelionema,caespitosum,1,32,58
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,10,Laxmaniaceae,Lomandra,longifolia,2,52,1
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,N,10,Asphodelaceae,Thelionema,caespitosum,1,15,12
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,1,Asphodelaceae,Thelionema,caespitosum,1,27,27
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,2,Laxmaniaceae,Lomandra,longifolia,2,61,7
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,3,Asphodelaceae,Thelionema,caespitosum,1,20,35
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,4,Asphodelaceae,Thelionema,caespitosum,1,32,62
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,4,Laxmaniaceae,Lomandra,longifolia,1,50,1
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,5,Asphodelaceae,Thelionema,caespitosum,1,32,40
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,5,Laxmaniaceae,Lomandra,longifolia,1,42,1
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,6,Asphodelaceae,Thelionema,caespitosum,1,20,7
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,7,Asphodelaceae,Thelionema,caespitosum,1,32,34
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,8,Laxmaniaceae,Lomandra,longifolia,1,33,47
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,9,Asphodelaceae,Thelionema,caespitosum,1,33,47
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,10,Asphodelaceae,Thelionema,caespitosum,1,20,29
11,15/02/2022,EPFOVAB6,EPF,OVA,B,6,E,10,Laxmaniaceae,Lomandra,longifolia,1,51,1
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,1,Poaceae,Poa,sp. (tiny),1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,2,Laxmaniaceae,Lomandra,longifolia,1,25,1
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,2,Asphodelaceae,Thelionema,caespitosum,1,17,5
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,3,Laxmaniaceae,Lomandra,longifolia,7,73,7
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,4,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,4,Poaceae,Poa,sp. (tiny),1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,5,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,5,Laxmaniaceae,Lomandra,longifolia,1,33,1
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,6,Asphodelaceae,Thelionema,caespitosum,1,15,8
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,6,Poaceae,Poa,sp. (tiny),1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,7,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,7,Laxmaniaceae,Lomandra,longifolia,1,13,2
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,8,Laxmaniaceae,Lomandra,longifolia,3,36,4
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,9,Laxmaniaceae,Lomandra,longifolia,3,51,7
12,15/02/2022,EPFOVAB6,EPF,OVA,B,6,S,10,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,1,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,2,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,3,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,4,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,4,Asphodelaceae,Thelionema,caespitosum,1,13,8
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,4,Laxmaniaceae,Lomandra,longifolia,3,43,1
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,5,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,6,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,7,Laxmaniaceae,Lomandra,longifolia,1,47,3
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,7,Laxmaniaceae,Lomandra,longifolia,1,32,3
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,8,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,9,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB6,EPF,OVA,B,6,W,10,Asphodelaceae,Thelionema,caespitosum,1,36,34
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,1,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,1,Poaceae,Poa,sp. (tiny),1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,2,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,2,Laxmaniaceae,Lomandra,longifolia,1,9,2
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,3,Dilleniaceae,Hibbertia,riparia,1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,4,Laxmaniaceae,Lomandra,longifolia,2,43,5
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,5,Asphodelaceae,Thelionema,caespitosum,1,20,24
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,6,Asphodelaceae,Thelionema,caespitosum,1,4,14
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,7,Asphodelaceae,Thelionema,caespitosum,1,35,31
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,8,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,8,Laxmaniaceae,Lomandra,longifolia,1,31,45
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,9,Asphodelaceae,Thelionema,caespitosum,1,20,10
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,N,10,Laxmaniaceae,Lomandra,longifolia,1,85,3
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,1,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,2,Poaceae,Poa,sp. (tiny),1,,
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,2,Asphodelaceae,Thelionema,caespitosum,1,32,60
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,3,Asphodelaceae,Thelionema,caespitosum,3,22,21
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,4,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,5,Laxmaniaceae,Lomandra,longifolia,3,30,4
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,6,Asphodelaceae,Thelionema,caespitosum,1,41,93
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,7,Asphodelaceae,Thelionema,caespitosum,1,27,23
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,7,Laxmaniaceae,Lomandra,longifolia,1,56,1
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,8,Asphodelaceae,Thelionema,caespitosum,1,9,2
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,9,Asphodelaceae,Thelionema,caespitosum,1,18,30
13,15/02/2022,EPFOVAB7,EPF,OVA,B,7,E,10,,,,,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,1,Asphodelaceae,Thelionema,caespitosum,1,31,5
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,2,Laxmaniaceae,Lomandra,longifolia,1,32,2
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,3,Poaceae,Poa,sp. (tiny),1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,4,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,4,Laxmaniaceae,Lomandra,longifolia,1,47,2
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,5,Asphodelaceae,Thelionema,caespitosum,1,31,29
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,5,Poaceae,Poa,sp. (tiny),1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,6,Poaceae,Poa,sp. (tiny),1,,
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,7,Asphodelaceae,Thelionema,caespitosum,1,26,9
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,8,Laxmaniaceae,Lomandra,longifolia,2,44,5
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,9,Asphodelaceae,Thelionema,caespitosum,2,13,10
14,15/02/2022,EPFOVAB7,EPF,OVA,B,7,S,10,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,1,Laxmaniaceae,Lomandra,longifolia,1,66,45
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,2,Poaceae,Poa,sp. (tiny),1,,
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,3,Poaceae,Poa,sp. (tiny),1,,
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,4,Laxmaniaceae,Lomandra,longifolia,1,74,51
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,5,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,6,Asphodelaceae,Thelionema,caespitosum,1,5,50
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,7,Laxmaniaceae,Lomandra,longifolia,1,57,2
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,8,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,9,Fabaceae - Faboideae,Pultenaea,penduculata,1,,
15,15/02/2022,EPFOVAB7,EPF,OVA,B,7,W,10,Asphodelaceae,Thelionema,caespitosum,1,130,53
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,1,Asphodelaceae,Thelionema,caespitosum,1,29,9
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,1,Poaceae,Poa,sp. (tiny),1,,
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,2,Myrtaceae,Eucalyptus,amygdalina,1,23,10
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,3,Myrtaceae,Eucalyptus,amygdalina,1,46,17
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,3,Asphodelaceae,Thelionema,caespitosum,1,34,7
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,4,Laxmaniaceae,Lomandra,longifolia,1,54,7
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,5,Laxmaniaceae,Lomandra,longifolia,1,76,3
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,5,Asphodelaceae,Thelionema,caespitosum,1,32,5
16,15/02/2022,EPFOVAB2,EPF,OVA,B,2,N,6,Laxmaniaceae,Lomandra,longifolia,1,47,6
